2026/08/24 03:07:24 [alert] 343#343: *152389 512 worker_connections are not enough while connecting to upstream, client: 127.0.0.1, server: localhost-nginx-proxy-manager, request: "GET /favicon.ico HTTP/1.1", upstream: "http://127.0.0.1:80/favicon.ico", host: "157.137.237.4"
2026/08/24 04:47:18 [error] 348#348: *152825 open() "/var/www/html/.env" failed (2: No such file or directory), client: 212.32.69.136, server: localhost-nginx-proxy-manager, request: "GET /.env HTTP/1.1", host: "157.137.237.4"
2026/08/24 04:59:51 [error] 348#348: *152881 "/var/www/html/.git/refs/heads/index.html" is not found (2: No such file or directory), client: 77.83.39.94, server: localhost-nginx-proxy-manager, request: "GET /.git/refs/heads/ HTTP/1.1", host: "157.137.237.4"
2026/08/24 06:10:29 [alert] 348#348: *154240 512 worker_connections are not enough while connecting to upstream, client: 127.0.0.1, server: localhost-nginx-proxy-manager, request: "GET /favicon.ico HTTP/1.1", upstream: "http://127.0.0.1:80/favicon.ico", host: "157.137.237.4"
2026/08/24 06:38:12 [alert] 348#348: *155372 512 worker_connections are not enough while connecting to upstream, client: 127.0.0.1, server: localhost-nginx-proxy-manager, request: "GET /favicon.ico HTTP/1.1", upstream: "http://127.0.0.1:80/favicon.ico", host: "157.137.237.4"
2026/08/24 06:38:12 [error] 349#349: *155373 open() "/var/www/html/api/mcp" failed (2: No such file or directory), client: 217.146.80.124, server: localhost-nginx-proxy-manager, request: "GET /api/mcp HTTP/1.1", host: "157.137.237.4"
2026/08/24 06:38:12 [error] 349#349: *155374 "/var/www/html/mcp/index.html" is not found (2: No such file or directory), client: 188.240.59.59, server: localhost-nginx-proxy-manager, request: "GET /mcp/ HTTP/1.1", host: "157.137.237.4"
2026/08/24 06:38:12 [error] 349#349: *155375 open() "/var/www/html/mcp" failed (2: No such file or directory), client: 31.14.254.125, server: localhost-nginx-proxy-manager, request: "GET /mcp HTTP/1.1", host: "157.137.237.4"
2026/08/24 06:38:13 [error] 349#349: *155377 open() "/var/www/html/sse" failed (2: No such file or directory), client: 31.14.254.105, server: localhost-nginx-proxy-manager, request: "GET /sse HTTP/1.1", host: "157.137.237.4"
2026/08/24 06:49:06 [error] 349#349: *155431 open() "/var/www/html/SDK/webLanguage" failed (2: No such file or directory), client: 195.182.16.23, server: localhost-nginx-proxy-manager, request: "GET /SDK/webLanguage HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 07:27:29 [error] 349#349: *155623 open() "/var/www/html/@fs/etc/passwd" failed (2: No such file or directory), client: 34.50.176.160, server: localhost-nginx-proxy-manager, request: "GET /@fs/etc/passwd?raw?? HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 07:27:29 [error] 349#349: *155622 open() "/var/www/html/static../.aws/credentials" failed (2: No such file or directory), client: 34.50.176.160, server: localhost-nginx-proxy-manager, request: "GET /static../.aws/credentials HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 07:27:29 [error] 348#348: *155612 open() "/var/www/html/media../.env" failed (2: No such file or directory), client: 34.50.176.160, server: localhost-nginx-proxy-manager, request: "GET /media../.env HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 07:27:29 [error] 348#348: *155621 open() "/var/www/html/@fs/root/.aws/credentials" failed (2: No such file or directory), client: 34.50.176.160, server: localhost-nginx-proxy-manager, request: "GET /@fs/root/.aws/credentials?raw?? HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 07:27:29 [error] 348#348: *155620 open() "/var/www/html/@fs/home/ec2-user/.aws/credentials" failed (2: No such file or directory), client: 34.50.176.160, server: localhost-nginx-proxy-manager, request: "GET /@fs/home/ec2-user/.aws/credentials?raw?? HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 07:27:29 [error] 348#348: *155619 open() "/var/www/html/@fs/proc/1/environ" failed (2: No such file or directory), client: 34.50.176.160, server: localhost-nginx-proxy-manager, request: "GET /@fs/proc/1/environ?raw?? HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 07:27:29 [error] 348#348: *155616 open() "/var/www/html/static../etc/passwd" failed (2: No such file or directory), client: 34.50.176.160, server: localhost-nginx-proxy-manager, request: "GET /static../etc/passwd HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 07:27:29 [error] 349#349: *155618 open() "/var/www/html/@fs/etc/passwd" failed (2: No such file or directory), client: 34.50.176.160, server: localhost-nginx-proxy-manager, request: "GET /@fs/etc/passwd?import&raw?? HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 07:27:29 [error] 348#348: *155613 open() "/var/www/html/.env" failed (2: No such file or directory), client: 34.50.176.160, server: localhost-nginx-proxy-manager, request: "GET /@fs/../.env?raw?? HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 07:27:29 [error] 348#348: *155617 open() "/var/www/html/@fs/proc/self/environ" failed (2: No such file or directory), client: 34.50.176.160, server: localhost-nginx-proxy-manager, request: "GET /@fs/proc/self/environ HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 07:27:29 [error] 348#348: *155615 open() "/var/www/html/static../.env" failed (2: No such file or directory), client: 34.50.176.160, server: localhost-nginx-proxy-manager, request: "GET /static../.env HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 07:27:29 [error] 348#348: *155614 open() "/var/www/html/@fs/proc/self/environ" failed (2: No such file or directory), client: 34.50.176.160, server: localhost-nginx-proxy-manager, request: "GET /@fs/proc/self/environ?raw?? HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 07:27:29 [error] 349#349: *155622 open() "/var/www/html/media../etc/passwd" failed (2: No such file or directory), client: 34.50.176.160, server: localhost-nginx-proxy-manager, request: "GET /media../etc/passwd HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 07:27:29 [error] 348#348: *155612 open() "/var/www/html/files../etc/passwd" failed (2: No such file or directory), client: 34.50.176.160, server: localhost-nginx-proxy-manager, request: "GET /files../etc/passwd HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 07:27:29 [error] 348#348: *155620 open() "/var/www/html/.env" failed (2: No such file or directory), client: 34.50.176.160, server: localhost-nginx-proxy-manager, request: "GET /.env HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 07:27:29 [error] 348#348: *155621 open() "/var/www/html/.env.local" failed (2: No such file or directory), client: 34.50.176.160, server: localhost-nginx-proxy-manager, request: "GET /.env.local HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 07:27:29 [error] 348#348: *155619 open() "/var/www/html/app/.env" failed (2: No such file or directory), client: 34.50.176.160, server: localhost-nginx-proxy-manager, request: "GET /app/.env HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 07:27:29 [error] 348#348: *155613 open() "/var/www/html/aws/credentials" failed (2: No such file or directory), client: 34.50.176.160, server: localhost-nginx-proxy-manager, request: "GET /aws/credentials HTTP/1.1", host: "157.137.237.4:80"
